shot_id,campaign,shot_objective,postshot_description,shot_postshot_comment,shot_summary,shot_program,shot_scenario
20071,M7,'Develop repeatable Type-I ELMy scenario with a sufficient number of ELMs with 1 beam PNBI > 1.8MW at q95=5 and q95=6.',"Only 90 kW less beam power, got early H-mode phase but only just, but lost H-mode totally at 0.22s, fastest density ramp so far, good match to IDIV, and BV",'Only 90 kW less beam power got early H-mode phase but only just but lost H-mode totally at 0.22s fastest density ramp so far good match to IDIV and BV','ELMy H-mode scenario was not achieved. The direct restore of 17511 produced a plasma with a 2 IRE s but the beam came on 20ms laser than in reference. Early beam at t=0 didn t improve things dramatically. Increasing the density by 20% helped and 20067 gave 2 good H-modes albeit with a few large widely spaced ELMs. A further increase in density did make things worse and 20067 could not be recovered. All in all this shot seems to be quite delicate with respect to MHD.','Scenario development for ELM mitigation',
20072,M7,'Develop repeatable Type-I ELMy scenario with a sufficient number of ELMs with 1 beam PNBI > 1.8MW at q95=5 and q95=6.',"Not successful, still IRE at 0.18s, worse than ever, no H-mode before this, no recovery later. Ip ramp down produced sharper step in Vloop as intended",'Not successful still IRE at 0.18s worse than ever no H-mode before this no recovery later. Ip ramp down produced sharper step in Vloop as intended','ELMy H-mode scenario was not achieved. The direct restore of 17511 produced a plasma with a 2 IRE s but the beam came on 20ms laser than in reference. Early beam at t=0 didn t improve things dramatically. Increasing the density by 20% helped and 20067 gave 2 good H-modes albeit with a few large widely spaced ELMs. A further increase in density did make things worse and 20067 could not be recovered. All in all this shot seems to be quite delicate with respect to MHD.','Scenario development for ELM mitigation',
20075,M7,'Develop repeatable Type-I ELMy H-mode scenario with a sufficient number of ELMs and PNBI> 1.8MW',"OK Disrupts earlier than reference shot (at 0.3 s), probably locked mode",'OKDisrupts earlier than reference shot (at 0.3 s) probably locked mode','Not really successful. No real improvement compared to 20067. Managed to get an early phase of H-mode which is then killed.','Scenario development for ELM mitigation',
20076,M7,'Develop repeatable Type-I ELMy H-mode scenario with a sufficient number of ELMs and PNBI> 1.8MW',OK this time.,'OK this time.','Not really successful. No real improvement compared to 20067. Managed to get an early phase of H-mode which is then killed.','Scenario development for ELM mitigation',
20077,M7,'Develop repeatable Type-I ELMy H-mode scenario with a sufficient number of ELMs and PNBI> 1.8MW',Very different from reference. 1st shot H-mode period at 200ms but goes back to L-mode after 220ms. 2nd H mode phase later in the shot. Few ELMs,'Very different from reference. 1st shot H-mode period at 200ms but goes back to L-mode after 220ms. 2nd H mode phase later in the shot.Few ELMs','Not really successful. No real improvement compared to 20067. Managed to get an early phase of H-mode which is then killed.','Scenario development for ELM mitigation',
20078,M7,'Develop repeatable Type-I ELMy H-mode scenario with a sufficient number of ELMs and PNBI> 1.8MW',Plasma does not go into H-mode Not clear why...,'Plasma does not go into H-modeNot clear why...','Not really successful. No real improvement compared to 20067. Managed to get an early phase of H-mode which is then killed.','Scenario development for ELM mitigation',
20079,M7,'Develop repeatable Type-I ELMy H-mode scenario with a sufficient number of ELMs and PNBI> 1.8MW',Only a late phase H-mode at about 300ms,'Only a late phase H-mode at about 300ms','Not really successful. No real improvement compared to 20067. Managed to get an early phase of H-mode which is then killed.','Scenario development for ELM mitigation',
20080,M7,'Develop repeatable Type-I ELMy H-mode scenario with a sufficient number of ELMs and PNBI> 1.8MW',Only a short NBI pulse which starts at 130ms and lasts about 20 ms Problem with the real time current measurement,'Only a short NBI pulse which starts at 130ms and lasts about 20 msProblem with the real time current measurement','Not really successful. No real improvement compared to 20067. Managed to get an early phase of H-mode which is then killed.','Scenario development for ELM mitigation',
20081,M7,'Develop repeatable Type-I ELMy H-mode scenario with a sufficient number of ELMs and PNBI> 1.8MW',Late H-mode phase with a few ELMs. Does not go in H-mode early as it should...,'Late H-mode phase with a few ELMs.Does not go in H-mode early as it should...','Not really successful. No real improvement compared to 20067. Managed to get an early phase of H-mode which is then killed.','Scenario development for ELM mitigation',
20082,M7,'Develop repeatable Type-I ELMy H-mode scenario with a sufficient number of ELMs and PNBI> 1.8MW',Late H-mode with a few ELMs (at around 300ms) We don't get the early H-mode phase that 20067 had,'Late H-mode with a few ELMs (at around 300ms)We don t get the early H-mode phase that 20067 had','Not really successful. No real improvement compared to 20067. Managed to get an early phase of H-mode which is then killed.','Scenario development for ELM mitigation',
20083,M7,'Develop repeatable Type-I ELMy H-mode scenario with a sufficient number of ELMs and PNBI> 1.8MW',Early H-mode phase this time but not the late one,'Early H-mode phase this time but not the late one','Not really successful. No real improvement compared to 20067. Managed to get an early phase of H-mode which is then killed.','Scenario development for ELM mitigation',
20084,M7,'Obtain MSE measurements during off axis NBI',start beam delayed for a 80 ms due to breakdown,'start beam delayed for a 80 ms due to breakdown','Good progress Z-scan almost completed finish tomorrow.No information on Sawtooth campaign','NBCD current control with MSE measurements sawtooth contro',
20085,M7,'Obtain MSE measurements during off axis NBI',start beam delayed for a 80 ms due to breakdown,'start beam delayed for a 80 ms due to breakdown','Good progress Z-scan almost completed finish tomorrow.No information on Sawtooth campaign','NBCD current control with MSE measurements sawtooth contro',
20086,M7,'Obtain MSE measurements during off axis NBI',good shot,'good shot','Good progress Z-scan almost completed finish tomorrow.No information on Sawtooth campaign','NBCD current control with MSE measurements sawtooth contro',
20087,M7,'Obtain MSE measurements during off axis NBI',good shot,'good shot','Good progress Z-scan almost completed finish tomorrow.No information on Sawtooth campaign','NBCD current control with MSE measurements sawtooth contro',
20088,M7,'Obtain MSE measurements during off axis NBI',large plasma event at first sawtooth shot,'large plasma event at first sawtooth shot','Good progress Z-scan almost completed finish tomorrow.No information on Sawtooth campaign','NBCD current control with MSE measurements sawtooth contro',
20089,M7,'Obtain MSE measurements during off axis NBI',large plasma event at first sawtooth shot,'large plasma event at first sawtooth shot','Good progress Z-scan almost completed finish tomorrow.No information on Sawtooth campaign','NBCD current control with MSE measurements sawtooth contro',
20090,M7,'Obtain MSE measurements during off axis NBI',Low density due to fringe hop in Real time density measurement,'Low density due to fringe hop in Real time density measurement','Good progress Z-scan almost completed finish tomorrow.No information on Sawtooth campaign','NBCD current control with MSE measurements sawtooth contro',
20091,M7,'Obtain MSE measurements during off axis NBI',disrupted due to the sawtooth,'disrupted due to the sawtooth','Good progress Z-scan almost completed finish tomorrow.No information on Sawtooth campaign','NBCD current control with MSE measurements sawtooth contro',
20092,M7,'Obtain MSE measurements during off axis NBI',ok survived,'ok survived','Good progress Z-scan almost completed finish tomorrow.No information on Sawtooth campaign','NBCD current control with MSE measurements sawtooth contro',
20093,M7,'Obtain MSE measurements during off axis NBI',good shot,'good shot','Good progress Z-scan almost completed finish tomorrow.No information on Sawtooth campaign','NBCD current control with MSE measurements sawtooth contro',
20094,M7,'Obtain MSE measurements during off axis NBI',good shot,'good shot','Good progress Z-scan almost completed finish tomorrow.No information on Sawtooth campaign','NBCD current control with MSE measurements sawtooth contro',
